CommonName,Type,MAP,NFFD,NPP,PPT_sm,RH,SHM,TD,Wetness,Landcover
Northern Pacific Tree Frog,0,599.8693848,176.0606842,5081,159.4489746,66.17116547,60.23802567,21.3029232,3.385719299,8
Northern Pacific Tree Frog,0,977.9696045,317,8673,107.3272629,74,79.07244873,13.10000038,1.130452037,6
Northern Pacific Tree Frog,0,353.4327698,235.565094,2270,87.68431854,66.40397644,134.4785156,22.53600883,4.683166027,10
Northern Pacific Tree Frog,0,840.486145,213.1528168,5646,140.2321167,66.02400208,76.89634705,21.44516182,5.290343285,1
Northern Pacific Tree Frog,0,1878.463013,326,11817,125.9458923,75.03676605,55.39757538,9.649267197,10.79901409,14
Northern Pacific Tree Frog,0,1116.407715,313.8787231,9328,75.5512085,75.77184296,108.7712097,13.41123772,6.355187893,1
Northern Pacific Tree Frog,0,1909.581177,303.9307556,7212,199.9100952,74.28755188,43.59152603,15.17529202,3.696178436,8
Northern Pacific Tree Frog,0,802.5165405,324,NA,62.75778198,75,130.3549805,12.27577114,8.022312164,17
Northern Pacific Tree Frog,0,912.1754761,158.0931244,4505,204.4658661,67.32131958,39.52732086,20.01862526,3.99727416,10
Northern Pacific Tree Frog,0,2318.884033,272.2606812,5369,193.4093475,73.36114502,40.1816597,15.96389484,4.99756813,1
Northern Pacific Tree Frog,0,344.5189819,241.4044495,4674,84.54516602,67.47120667,143.0744171,22.74617767,5.478442192,10
Northern Pacific Tree Frog,0,450.2071838,205.7807159,5418,106.7883911,66.09201813,99.72003174,21.6316185,4.629351139,8
Northern Pacific Tree Frog,0,603.5183716,177.0580139,5126,161.5842285,67.10843658,58.69177246,21.17830467,2.806282759,8
Northern Pacific Tree Frog,0,1284.278687,313.5631409,7755,123.6907425,71,70.22371674,14.10000038,4.326713562,14
Northern Pacific Tree Frog,0,910.1279907,319.3197632,9945,71.44107056,74.71984863,117.9678726,12.96803856,3.021035194,17
Northern Pacific Tree Frog,0,991.6704102,230.3621521,5634,153.4035339,70.95298767,68.90257263,20.31684113,13.55028248,1
Northern Pacific Tree Frog,0,1400.8125,317.4437561,7099,106.4456406,68,79.82065582,15.39999962,4.48997736,17
Northern Pacific Tree Frog,0,1435.792969,313.4937134,8039,92.74904633,71,87.33223724,14.02695942,5.713507175,1
Northern Pacific Tree Frog,0,1250.221191,313.1077576,7413,126.7917786,71,68.45129395,13.95944214,5.863661289,1
Northern Pacific Tree Frog,0,1062.776855,320,NA,68.17962646,67,119.5244293,15.30000019,15.13434315,17
Western Toad,0,1234.973755,299.0533447,8855,97.52287292,75.36577606,89.21303558,14.61552334,4.352317333,6
Northern Pacific Tree Frog,0,1047.598267,312.7803345,9806,88.03453064,75,102.8060379,14.21356773,3.387316227,1
Northern Pacific Tree Frog,0,309.8670654,219.9668579,1801,44.62905121,61,246.7331848,24,4.754496574,17
Northern Pacific Tree Frog,0,1031.941162,316.1815186,7630,66.03124237,66.32315826,122.4512482,15.30000019,5.431418896,17
Northern Pacific Tree Frog,0,770.9661865,220.2632599,5810,158.6759186,71.56031799,66.30381012,21.3879261,2.914793015,1
Northern Pacific Tree Frog,0,767.6939087,220.1608582,5316,159.337616,71.55228424,66.08636475,21.38234901,3.588059187,1
Northern Pacific Tree Frog,0,555.2183838,256.8103027,5560,32,63,264.4536438,19.36029434,2.898403883,8
Northern Pacific Tree Frog,0,769.0991821,234.921051,5022,136.7681122,65.16171265,82.46813965,21.773489,2.321966648,17
Northern Pacific Tree Frog,0,1051.858643,318.0968018,8429,99.28672028,71.43400574,88.14424133,13.69999981,7.858886242,17
Northern Pacific Tree Frog,0,1181.971436,294.9537964,8308,92.40618896,74.13607025,93.93637848,14.81361294,10.1158762,1
Northern Pacific Tree Frog,0,1317.001343,312.0921021,7655,78.33899689,69.12197113,99.84547424,15.50299835,3.860950708,17
Northern Pacific Tree Frog,0,1077.156982,315,NA,55.64746857,66,141.3703003,15.19900513,13.52435112,17
Northern Pacific Tree Frog,0,1033.960938,297.1768494,8687,103.5307388,66.61549377,82.18964386,14.30373001,9.729473114,1
Northern Pacific Tree Frog,0,1050.934448,315.1374512,6494,97.10717773,73,88.15626526,13.60000038,8.846971512,17
Northern Pacific Tree Frog,0,1937.012939,230.2160797,7984,115.3736801,64.97492981,61.8602066,16.77810669,3.953961849,1
Northern Pacific Tree Frog,0,453.4598389,217.9788055,5055,110.7844772,67.98355103,98.33531952,21.56420898,3.52464366,16
Northern Pacific Tree Frog,0,1984.14209,269.2793274,7966,105.8784714,61.35322952,68.48363495,16.34428596,4.811146736,1
Northern Pacific Tree Frog,0,1210.349487,315.3314209,8466,120.1477737,71,72.81450653,13.95271111,4.792489052,17
Northern Pacific Tree Frog,0,1237.453369,292.2580261,9075,95.41062927,74.15948486,90.05098724,14.58331966,3.981417656,1
Northern Pacific Tree Frog,0,2433.551025,193.3676605,6043,180.5126801,71.51995087,35.41196823,15.47645569,3.644994974,1
Northern Pacific Tree Frog,0,673.1030884,168.719162,5611,151.0870667,64.78925323,59.54589462,21.12272644,5.498418808,10
Northern Pacific Tree Frog,0,1549.561035,292.168457,7069,110.3168182,73,76.89636993,14.88706493,4.60645771,5
Northern Pacific Tree Frog,0,984.484375,224.1724243,4714,186.1644592,69.87534332,56.61328125,20.53752708,15.4837122,6
Northern Pacific Tree Frog,0,1099.150269,312.390625,NA,50.39025497,63.78044128,141.897934,15.10000038,6.649920464,17
Northern Pacific Tree Frog,0,321.5320435,243.2715149,5385,76.03398895,63.1787529,175.0953979,23.67495537,5.89159584,15
Northwestern Salamander,0,2228.103516,303.1590576,6847,217.3489838,75.4228363,39.44829178,14.69999981,3.450941324,1
Northern Pacific Tree Frog,0,1216.97937,305.7542725,7043,125.7386627,70,68.90276337,13.80000019,4.719614983,10
Northern Pacific Tree Frog,0,1620.993042,311.0513,6849,158.2276459,75,56.08772278,14.89999962,7.043612957,17
Western Toad,0,1038.39917,210.6590424,4683,156.5078278,69.64072418,56.6507988,19.41487885,7.464281082,1
Northern Pacific Tree Frog,0,1325.022949,312.6423035,8595,137.4651031,72.86760712,62.7577858,14.02701378,4.796497822,1
Pacific Treefrog,0,1291.148193,316.6426697,6166,96.17353821,68,86.19720459,15.19999981,6.667693138,6
Northern Pacific Tree Frog,0,1239.296143,317.1234131,7124,115.368454,72,75.89310455,14,3.853670835,17
Northern Pacific Tree Frog,0,1184.696045,312.4584656,8155,121.5389862,72.92610168,70.54158783,13.89316654,4.424055576,17
Northern Pacific Tree Frog,0,1272.250977,305,NA,71.43312836,64,96.62254333,14.9430933,7.940541267,10
Western Toad,0,808.0308228,235.8208313,6413,86.65572357,65.23629761,117.0891876,19.64315987,9.19080162,1
Northern Pacific Tree Frog,0,1169.290527,316,6212,85.54374695,67.07071686,96.08408356,15.05667591,13.27569675,17
Northern Pacific Tree Frog,0,743.7237549,227.9799652,5917,141.0693054,66.7022934,79.02115631,21.42647934,11.95715714,8
Western Toad,0,464.4485168,203.9389191,5080,128.187561,60.56198883,95.42947388,23.72919846,4.76615715,8
Western Toad,0,1444.333496,295.4920654,8286,118.3019485,73,75.48904419,14.60000038,6.941841602,6
Northern Pacific Tree Frog,0,1028.093994,314.8977966,7186,58.04107666,66,137.6673889,15.30000019,16.59007072,15
Northern Pacific Tree Frog,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Pacific Tree Frog,0,1118.845703,320.9890137,6693,73.195961,66.12955475,111.8279648,15.30870628,13.8488102,14
Northern Pacific Tree Frog,0,1104.735107,316.6951904,6535,80.41468811,67,102.4790421,15,16.49798775,17
Northern Pacific Tree Frog,0,1614.838135,311,7274,156.5035248,75,56.27680206,14.89999962,6.929204464,6
Northern Pacific Tree Frog,0,965.2804565,218.3206177,6150,107.2583923,68.16342163,88.039505,18.70077324,3.476120234,6
Northern Pacific Tree Frog,0,354.6445313,248.1529083,NA,88.90751648,68.87160492,139.8536072,22.01184845,6.087938786,17
Northern Pacific Tree Frog,0,1424.242554,298.7761536,9269,91.23548889,66.7722702,88.19729614,15.10000038,5.565171719,17
Northern Pacific Tree Frog,0,1345.593018,308.8335266,8746,128.502594,70.50082397,66.71437073,14.01664162,4.746306419,17
Northern Pacific Tree Frog,0,468.9856873,189.8583984,5205,142.9802551,59.74171829,83.47789001,23.61166954,9.200640678,10
Northern Pacific Tree Frog,0,1230.085083,313.0670166,6887,126.0750275,72,68.33895874,13.89999962,5.526021957,17
Northern Pacific Tree Frog,0,1019.207275,314,7945,107.6931534,74,78.84611511,13.37337112,5.807206631,17
Northern Pacific Tree Frog,0,1303.872314,312.6892395,5096,98.03720093,67,83.66635132,15.02733803,7.254329205,17
Northern Pacific Tree Frog,0,1123.182861,309.115387,7310,66.70204926,64.57645416,114.1173706,15.08223248,5.675765991,15
Northern Pacific Tree Frog,0,562.6182861,264.2779236,4877,45.68330383,56.0211792,201.177124,18.85803604,5.785364151,15
Northern Pacific Tree Frog,0,1238.318481,313.3160706,8514,122.7332458,77,70.52796936,13.55614185,0.236602992,17
Northern Pacific Tree Frog,0,2696.941895,215.0038605,5195,217.7601318,73.41880035,31.80710602,14.71660995,4.019361973,18
Northern Pacific Tree Frog,0,545.3658447,314.6841431,7213,55,74,144.5829163,11.7315836,4.510583401,17
Northern Pacific Tree Frog,0,1087.414063,323.4348755,NA,95.00579071,72.50086975,93.72776794,13.91465378,5.045210838,17
Northern Pacific Tree Frog,0,580.4234009,315,NA,69.21710205,74,120.8601685,12.17894363,0,17
Northern Pacific Tree Frog,0,550.8338623,219.0800934,5580,135.8877563,65.41081238,78.83487701,21.51522064,6.162732124,1
Northern Pacific Tree Frog,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Pacific Tree Frog,0,1091.651245,304,7275,115.3856659,70,71.61721039,13.83387947,7.901966095,15
Northern Pacific Tree Frog,0,1222.108765,307,NA,128.0069885,70,68.1800766,13.87967491,5.027534485,17
Northern Pacific Tree Frog,0,1025.90332,316,NA,64.40717316,66,127.5984497,15.19999981,17.73628426,17
Northern Pacific Tree Frog,0,1365.400146,308.9017944,8280,143.7300873,70.56824493,60.811306,14.36444855,6.743032455,1
Northern Pacific Tree Frog,0,1053.754761,314.3100586,9941,76.25485229,73.94043732,111.6248245,13.5689764,0.948220789,8
Northern Pacific Tree Frog,0,1039.680786,315,7214,48.7238884,64,145.0100708,14.69999981,9.68939209,15
Northern Pacific Tree Frog,0,1124.353027,312.5977173,7439,112.2775955,72.35600281,76.17228699,13.6886549,5.966997623,17
Northern Pacific Tree Frog,0,1155.951538,308.802124,6100,86.62943268,69.12129211,94.20135498,13.88787174,0,1
Northern Pacific Tree Frog,0,1966.436401,227.1051331,7310,116.5328522,65.15418243,60.4291954,16.75374985,4.791481495,1
Northern Pacific Tree Frog,0,2478.055908,325.6330566,11164,156.0894623,73,44.21766663,9.808915138,11.23232841,17
Northern Pacific Tree Frog,0,216.9917908,269.3204651,NA,23.77115822,60.67851639,440.8526611,22.49764824,5.17831707,17
Northern Pacific Tree Frog,0,709.9603271,223.5507202,5351,160.5294647,68.50192261,70.22247314,22.01796341,2.76454854,17
Northern Pacific Tree Frog,0,257.3218689,210.4926605,2147,44,51.41610718,239.4891663,19.04927254,6.786269188,8
Northern Pacific Tree Frog,0,1052.986572,306.9794922,NA,93.4066925,75,96.65969849,14.26735973,2.889490843,17
Northern Pacific Tree Frog,0,1495.158691,294.7136841,7718,151.2299042,75.58557892,57.52217102,14.66448307,5.100216866,18
Northern Pacific Tree Frog,0,1934.980591,302.8338013,7207,215.4637604,79.09620667,39.87548065,14.41054058,1.646442294,1
Northern Pacific Tree Frog,0,1174.65625,315.2453308,8502,114.4921036,71.97402191,76.30699921,13.90695381,4.093658924,17
Northern Pacific Tree Frog,0,1332.263794,283.7416077,8948,99.64766693,74.17446136,82.93637848,14.57427979,4.713772774,6
Northern Pacific Tree Frog,0,1118.678589,315,7474,58,64,129.5638885,15.10000038,7.791835785,15
Northern Pacific Tree Frog,0,2041.135498,293.4631958,8232,119.4629211,70.46313477,67.07514954,15.81110287,7.692926407,18
Northern Pacific Tree Frog,0,1834.215942,150.3982391,5189,110.6911011,64.51501465,50.58552933,17.16795731,3.457577467,1
Northern Pacific Tree Frog,0,1567.59668,297.931366,8728,152.8340607,77.06112671,52.91170502,14.27132416,3.583990335,1
Northern Pacific Tree Frog,0,1009.576721,309.5659485,7358,94,76,95.62824249,13.94342995,0,17
Northern Pacific Tree Frog,0,1104.508789,319.3736877,NA,79.80220032,68,102.591568,15.10000038,5.678842545,17
Northern Pacific Tree Frog,0,3843.330566,250.9762421,8286,237.0365601,76.67624664,25.96016502,13.63472462,3.065599918,1
Northern Pacific Tree Frog,0,1012.047974,315.0517273,9199,70.3642807,75.64149475,116.5700836,13.27320004,3.591592312,1
Northern Pacific Tree Frog,0,1438.990967,190.7000427,3489,153.8947754,73.88395691,42.81184769,15.75791168,3.672353506,1
Northern Pacific Tree Frog,0,1041.121704,319.8847046,8270,91.15010071,71.00537109,98.01930237,13.80053902,8.824320793,17
Northern Pacific Tree Frog,0,1886.488647,304.3579712,7089,166.8285675,71,46.85905838,14.45005512,4.163092136,1
Northern Pacific Tree Frog,0,2643.971436,214.6917725,5503,207.4716034,78.3004837,30.60658646,13.56154346,2.608605146,1
Northern Pacific Tree Frog,0,1376.922485,297.6101074,8033,105.788208,73,83.89576721,14.53839207,5.572476864,5
Northern Pacific Tree Frog,0,2322.648193,142.1999817,3806,145.6027374,61.2041626,35.78899384,16.30968857,3.139505386,1
Northern Pacific Tree Frog,0,1029.179199,317.194519,NA,66.13105774,67,122.7088242,15.30000019,8.313054085,1
Northern Pacific Tree Frog,0,689.0194092,288.6640625,6174,31.10432243,56.55819321,295.6186829,18.2838726,4.714616776,15
Northern Pacific Tree Frog,0,769.2962036,312.8452759,6893,60.16722107,75.3477478,129.0225525,12.02044773,4.506018162,15
Northern Pacific Tree Frog,0,2318.884033,272.2606812,5746,193.4093475,73.36114502,40.1816597,15.96389484,5.835195541,1
Northern Pacific Tree Frog,0,1081.958374,314.9909058,8328,70.934021,75.35424042,111.8758011,12.93435478,4.685551167,6
Northern Pacific Tree Frog,0,1379.741089,302.1888123,7306,136.836731,77.25317383,60.49377441,14.02917957,3.233404398,1
Northern Pacific Tree Frog,0,372.9967041,198.4747925,4871,106.4522476,63.43254852,103.5938644,22.74567413,7.728090763,1
Northern Pacific Tree Frog,0,1466.557129,309,NA,149.6141357,73.13116455,58.24552155,14.56374359,6.846327305,17
Northern Pacific Tree Frog,0,1164.409424,312.9154053,7475,131.3392181,76.80203247,68.79253387,13.94969654,3.976264238,8
Northern Pacific Tree Frog,0,371.4126892,247.4979248,4565,90.81847382,69.12218475,130.0284271,21.99367142,4.249164581,10
Northern Pacific Tree Frog,0,578.664856,185.6006927,6315,126.2868271,67.18383789,74.50802612,21.15783119,3.060178757,1
Northern Pacific Tree Frog,0,582.5344849,231.0535126,NA,135.4692841,67,87.59384918,22.3433876,17.642519,18
Northern Pacific Tree Frog,0,892.8510132,320.2479858,9498,69,74,122.0193787,12.77636337,3.869544506,16
Northern Pacific Tree Frog,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Pacific Tree Frog,0,1214.29126,299.2028503,9292,89.66417694,75.1534729,94.88093567,14.76641273,4.589929581,6
Northern Pacific Tree Frog,0,1329.145142,299.8426208,7984,108.0769272,74,82.39246368,14.51173401,6.409557819,17
Northern Pacific Tree Frog,0,305.2816162,260.2469482,NA,77.46630859,67,173.3751221,23.5765934,15.33399677,17
Northern Pacific Tree Frog,0,508.7256775,227.409668,3836,68.40924072,62,154.2231445,22.34096146,9.397903442,8
Northern Pacific Tree Frog,0,557.0046387,188.7068939,7029,43.84320831,53,190.7645874,17.97877884,7.125683784,1
Northern Pacific Tree Frog,0,1073.395996,317,6763,102.3193512,71.12673187,84.59378815,13.60000038,4.836085796,17
Northern Pacific Tree Frog,0,1204.419189,318.2409973,8351,83.91544342,66.6659317,96.70534515,15.30000019,5.342236519,6
Northern Pacific Tree Frog,0,2834.202393,208.6421356,3775,211.8369598,76.95850372,29.20941353,14.04272366,2.764708281,1
Northern Pacific Tree Frog,0,1424.68042,298.3412476,6582,140.4461212,74,62.79656601,14.38295555,4.865400314,17
Northern Pacific Tree Frog,0,603.9956665,175.2218933,5399,198.5161896,59,56.57048798,22.72635078,10.5508976,1
Northern Pacific Tree Frog,0,1227.209595,318,7839,122.9085693,70,73.05982208,14.19999981,11.91562366,15
Northern Pacific Tree Frog,0,1069.414673,316.4295959,NA,120.5576935,77.20566559,76.75399017,14.270401,3.620743752,18
Northern Pacific Tree Frog,0,949.6038208,319.6551208,9771,67.62721252,75,121.8893585,12.63025284,4.949712753,1
Northern Pacific Tree Frog,0,367.8276672,242.3266754,NA,91.97473907,68,131.3339844,22,3.980329514,16
Northern Pacific Tree Frog,0,299.5867004,252.3633728,3528,75.3706131,67,172.2202606,22.97089005,5.644503593,17
Sierran Tree Frog,0,791.0877075,237.5442352,6458,135.4687653,68.70969391,79.13460541,20.40121269,4.980527401,6
Northern Pacific Tree Frog,0,1439.175781,297.1091003,8153,141.5420685,74.00482941,62.01781845,14.45803356,6.545180321,8
Northern Pacific Tree Frog,0,1575.583008,317.5991516,6691,156.5727844,75.0136795,58.00593567,14.69759941,0,17
Northern Pacific Tree Frog,0,1029.861084,321.5170898,6783,74,66.99923706,114.1807632,15.30000019,13.46479321,15
Northern Pacific Tree Frog,0,1572.119019,292.8399658,8124,153.6139526,76.19891357,52.5319252,14.39754486,3.397874117,1
Northern Pacific Tree Frog,0,2169.785156,207.3819885,5456,171.6469421,75.53594208,36.71779633,15.09059525,1.908173323,8
Northern Pacific Tree Frog,0,1177.827759,305.694519,8339,114.6719284,69.37051392,74.53562164,13.73705864,4.97284317,14
Northern Pacific Tree Frog,0,422.6960449,284.214447,5582,53,62,209.7801819,21.62465477,6.019672871,15
Northern Pacific Tree Frog,0,1140.769775,321.3868713,9233,73.34141541,76.01557159,101.3625107,11.56115055,5.7691679,6
Northern Pacific Tree Frog,0,406.0623474,272.2563477,3684,25.08431435,60.67156982,374.0158386,20.00735664,5.028970242,15
Northern Pacific Tree Frog,0,528.1725464,227,4201,81.00565338,60,139.9091949,22.20025444,10.14957714,1
Northern Pacific Tree Frog,0,577.206604,213.9320526,3106,43.44334793,63.04308701,193.0225677,20.14625168,3.438190937,8
Northern Pacific Tree Frog,0,781.5884399,230.8028107,5264,137.5318909,65.00473022,80.92443848,21.7657814,4.052724838,10
Northern Pacific Tree Frog,0,752.5142212,311.5778503,8293,87.82168579,73.57790375,99.41849518,13.05332565,0,5
Northern Pacific Tree Frog,0,1507.770874,318.5690613,NA,150.7077789,75,60.63636398,14.69999981,0,0
Northern Pacific Tree Frog,0,3120.141846,252.3694153,5651,219.6656647,79.68320465,30.51249695,13.8633585,3.813218355,1
Northern Pacific Tree Frog,0,859.6989746,279.7972412,8101,38.40070343,65.94796753,204.2344818,18.10000038,3.523596287,15
Northern Pacific Tree Frog,0,1004.170593,326.5130005,NA,71.49686432,68,117.4956589,15.30000019,13.68533039,14
Northern Pacific Tree Frog,0,562.7178955,266.5596313,3995,45.79403305,55.79328156,195.0755157,18.61463356,8.848041534,15
Northern Pacific Tree Frog,0,960.7785645,310.5654602,9027,89,75,102.699295,14.13794327,1.981180072,10
Northern Pacific Tree Frog,0,875.1453247,223.877655,5634,172.3286133,69.25153351,62.03794479,20.17872429,3.425028563,1
Northern Pacific Tree Frog,0,1190.240723,303.0487366,7558,97.87168884,69,85.06110382,13.79513168,5.940846443,17
Northern Pacific Tree Frog,0,480.5862732,192.5938568,NA,142.7625732,60.06974792,84.38783264,23.7600708,7.857230663,18
Northern Pacific Tree Frog,0,1015.294678,326,NA,71.71363068,68,118.3723373,15.30000019,13.79141045,17
Northern Pacific Tree Frog,0,1242.075562,308.6613159,8863,57.91550827,66.64531708,127.95504,15.1354723,3.662946224,1
Northern Pacific Tree Frog,0,1015.305969,315,6890,55.44527817,66,142.5939026,15.19999981,15.61293221,15
Northern Pacific Tree Frog,0,670.9431152,171.502655,5499,210.6017761,60,52.05671692,22.21322823,6.5282197,17
Northern Pacific Tree Frog,0,3208.052734,320.7423706,9577,302.8539734,78.52202606,24.57238388,10.00558186,5.161119461,1
Northern Pacific Tree Frog,0,569.8864136,267.5469666,4290,46.30205536,56.03035355,191.7865601,18.57289696,5.485607147,15
Northern Pacific Tree Frog,0,1017.150269,321.2628784,6415,74.63578796,67,116.6348801,15.30000019,13.89614105,14
Northern Pacific Tree Frog,0,935.9128418,322.650116,NA,65.18522644,76,120.9855804,12.01236725,0.219465226,17
Northern Pacific Tree Frog,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Pacific Tree Frog,0,1217.226929,315,7039,112.7877502,71,77.0881424,13.71666336,5.893381119,17
Northern Pacific Tree Frog,0,514.4916992,198.2208252,5387,56.7858696,59.41140747,194.2149353,23.62522888,6.576987743,1
Northern Pacific Tree Frog,0,482.5213013,162.0238647,5465,55.80755997,49,183.7608795,18.89743996,8.039041519,1
Northern Pacific Tree Frog,0,1139.812012,308.4421692,9848,79.63970947,73,106.3427658,13.87819767,7.903104782,17
Northern Pacific Tree Frog,0,1505.953003,287.5303955,8673,93.47007751,75.77770996,84.87826538,14.98674107,3.980166674,1
Northern Pacific Tree Frog,0,3733.044678,201.2054138,1083,303.7813416,75.87887573,19.10124588,14.75454712,2.547341585,16
Northern Pacific Tree Frog,0,1606.367432,307.3416443,5462,167.1932373,73,53.24260712,15.10000038,5.399528503,8
Northern Pacific Tree Frog,0,1108.969116,296.4990234,9506,94.3844223,75,93.16517639,14.50311756,7.747274399,1
Western Toad,0,1843.318726,263.7228088,NA,124.9803085,70.72132874,62.53133392,15.98805046,3.925877094,18
Northern Pacific Tree Frog,0,1185.420044,314.7108154,8010,69.5699234,64,107.1246338,14.97912788,8.867093086,15
Northern Pacific Tree Frog,0,1267.664429,311.312561,6920,55.64738846,64,131.1658478,14.69999981,5.865283012,15
Northern Pacific Tree Frog,0,586.5350342,214.9807892,5269,78.00978088,58,114.6808701,19.55344391,7.514383316,1
Northern Pacific Tree Frog,0,1053.066162,303.5116577,8784,84.44056702,75.22724152,98.3775177,14.08761692,3.662688494,8
Northern Pacific Tree Frog,0,554.538269,190.9088287,5261,135.5895538,69.42969513,71.5216217,21.17850876,2.982385159,8
Northern Pacific Tree Frog,0,1338.220215,299,6386,108.4111862,73.95568848,82.17822266,14.56232166,5.91745472,17
Northern Pacific Tree Frog,0,897.2177124,324.9760132,NA,63.01200104,76,123.0147095,11.60239983,0,17
Northern Pacific Tree Frog,0,1071.283447,316.3410034,7114,102,71.27323914,84.56381226,13.60000038,5.426518917,17
Northern Pacific Tree Frog,0,368.7317505,238.615921,4360,95.99642181,67,125.4942856,22.02379799,4.656126976,17
Pacific Treefrog,0,1188.028809,316.0674133,7135,110.482399,71.05809021,79.43251038,13.70090199,5.664383888,5
Northern Pacific Tree Frog,0,1076.295044,301.3808899,7959,95.43275452,75,94.57483673,14.41857338,5.747989655,17
Northern Pacific Tree Frog,0,1190.014648,310,NA,119.453331,73.93739319,69.73836517,13.62576866,0,0
Northern Pacific Tree Frog,0,2538.818115,252.0148163,7182,234.9981537,75.53687286,28.7547493,14.26152515,3.828746557,1
Northern Pacific Tree Frog,0,1103.761353,312,NA,93,70,93.38357544,13.80000019,6.261217117,17
Northern Pacific Tree Frog,0,1270.605835,315.2999268,7940,85.35792542,71.67840576,97.72880554,14,4.40415287,17
Northern Pacific Tree Frog,0,963.3282471,308.832489,8076,115.053421,70.0975647,73.74996948,13.11467266,4.208613873,17
Northern Pacific Tree Frog,0,1254.279541,202.2467651,4722,102.7454147,67,71.7727356,20.02630043,4.64055872,1
Northern Pacific Tree Frog,0,1682.608276,311.6849976,NA,165.6295624,74,54.38331604,15.30000019,11.80727577,10
Northern Pacific Tree Frog,0,1374.245483,316.251709,8710,88.7126236,72,88.85434723,13.80000019,2.118727207,17
Northern Pacific Tree Frog,0,454.8917542,238.1473083,4341,109.8280563,69,109.2129974,22.24561119,3.205301046,1
Northern Pacific Tree Frog,0,1277.203369,302.0552979,7763,103.6084671,73.83279419,86.1849823,14.41116905,0.7877087,17
Northern Pacific Tree Frog,0,310.6078491,252.2737579,4879,78.36121368,65.59986115,167.4964294,23.63949966,2.841559887,15
Northern Pacific Tree Frog,0,756.3630371,230.550293,5720,136.1425476,64.39780426,81.48397827,21.76018524,2.163971424,1
Northern Pacific Tree Frog,0,550.5230103,317,NA,71.41884613,73.74183655,113.910553,11.54186916,0.491188318,17
Northern Pacific Tree Frog,0,1021.394531,318.7401733,7267,73.31110382,67,114.8751373,15.10000038,14.27826405,17
Western Toad,0,1392.496216,284.6425171,9343,98.30088806,73.76190948,83.50183868,14.62381363,3.410195351,1
Northern Pacific Tree Frog,0,1279.127319,311.8598328,8058,135.294342,72,61.66761398,13.47646713,4.551647186,16
Northern Pacific Tree Frog,0,1431.770874,307.6311035,8049,143.7997284,70,59.86607742,13.80000019,4.909766674,1
Northern Pacific Tree Frog,0,1088.691772,320.188324,10135,70.39696503,76,108.5941925,12.18160534,4.193038464,1
Northern Pacific Tree Frog,0,1869.98877,325.9830627,11101,123.90802,75.03787994,55.78266144,9.548438072,5.417742729,1
Northern Pacific Tree Frog,0,1084.032715,325.9269714,7575,69.18792725,68,117.9483719,15.39949608,18.47486115,17
Northern Pacific Tree Frog,0,1440.741699,297.1027832,8237,142.5348053,74.00873566,61.75139618,14.43229485,5.357005119,1
Northern Pacific Tree Frog,0,2643.971436,214.6917725,5981,207.4716034,78.3004837,30.60658646,13.56154346,3.382763863,6
Northern Pacific Tree Frog,0,1043.446655,317.0094604,6808,100.8587189,76,85.65287781,14.10079193,10.20934772,15
Northern Pacific Tree Frog,0,365.9591675,247.1669617,4843,92,68,131.4492035,22.10000038,4.007948875,17
Northern Pacific Tree Frog,0,1479.988892,302.5426331,8243,148.5215607,75,59.26542282,14.19999981,0.382481605,6
Northern Pacific Tree Frog,0,914.008728,322.2971191,NA,68.16664124,75,123.0018311,12.68694782,4.621105194,17
Northern Pacific Tree Frog,0,1628.530884,306,4188,163.4852142,73.01011658,51.7979393,14.89702797,7.613382339,17
Northern Pacific Tree Frog,0,1199.654663,318.0679016,8498,115.5027466,77,76.06497955,13.5,0.615886211,17
Northern Pacific Tree Frog,0,1185.455322,315.9598389,9640,78.37046051,65.18933105,92.17246246,14.69999981,11.60962963,18
Northern Pacific Tree Frog,0,492.5760803,186.7555542,4675,113.3747635,64.3468399,87.6441803,21.83785629,2.902059555,1
Northern Pacific Tree Frog,0,290.2258606,223.4914246,4068,30.92593956,59.92269516,322.7506714,22.0677166,13.30648232,10
Northern Pacific Tree Frog,0,983.1890259,309.3924561,7280,106.7614975,73,78.7988205,13.69999981,5.372326851,15
Northern Pacific Tree Frog,0,930.3856201,322.0674438,10378,68.44367218,75.49020386,122.5367279,12.79327965,5.57282114,8
Northern Pacific Tree Frog,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Pacific Tree Frog,0,1111.417114,314,8448,84.49240112,72.49242401,101.0547791,13.62350941,5.152686119,17
Northern Pacific Tree Frog,0,1683.442993,305.6595764,5863,175.7591705,72.82168579,50.11944199,15.12669659,9.878077507,6
Northern Pacific Tree Frog,0,1026.348633,318.4093628,7078,75.91694641,66.30873871,112.8238525,15.30000019,5.044995308,15
Northern Pacific Tree Frog,0,1363.260742,318.5419922,6961,103.1566925,68,82.21321106,15.34680748,4.663435459,17
Northern Pacific Tree Frog,0,2734.183594,252.8480988,6325,257.7042542,78.09452057,25.43364906,14.55160809,1.904639006,1
Northern Pacific Tree Frog,0,1053.362183,319.048645,7262,79.53157043,67,111.8848953,15.30000019,14.12046051,18
