CommonName,Type,MAP,NFFD,NPP,PPT_sm,RH,SHM,TD,Wetness,Landcover
Long-toed Salamander,1,1426.240234,129.0234985,2424,211.7885742,66.23859406,31.78808594,19.4985218,3.271218777,8
Long-toed Salamander,1,1421.809937,129.9983978,3035,212.2375183,65.56958771,32.13051224,19.57234001,4.522227764,8
Long-toed Salamander,1,522.7491455,165.472168,5246,119.9353943,53.26404572,87.08930206,22.94966507,8.022843361,1
Long-toed Salamander,1,337.3904114,156.8926392,4845,117.355957,51.26890182,89.39647675,22.8447628,3.892719984,1
Long-toed Salamander,1,1376.518555,127.1110458,3139,207.113205,65.21234894,32.76683426,19.5,3.367478371,8
Long-toed Salamander,1,435.4136047,147.6434784,5177,119.1517334,50.36335373,84.53305817,22.91270256,2.949333906,1
Long-toed Salamander,1,418.0484619,148.333252,4216,117.356041,50.02296066,86.33873749,22.94911385,3.87313199,8
Long-toed Salamander,1,650.8809204,140.7684784,3994,185.6701813,54.48538589,47.31503296,20.25145721,8.538946152,1
Long-toed Salamander,1,737.4534302,137.9616394,4561,188.0626831,56,45.40283966,20.10000038,7.62768364,10
Long-toed Salamander,1,755.2680054,137.9319458,4844,189.4049835,56,44.79159546,20.10000038,5.772136688,10
Long-toed Salamander,1,634.0797119,143.0410004,3889,185.36409,54.77337646,47.89318466,20.27621651,8.405430794,8
Long-toed Salamander,1,665.0928955,140.7665863,3710,185,55.39651108,47.13179779,20.20000076,4.463451862,1
Long-toed Salamander,1,558.1981812,161.0449066,4907,117.4150772,57.23150253,81.0279541,21.90237808,5.675810814,1
Long-toed Salamander,1,884.8748779,124.8666229,4131,171.1697845,61.03604126,44.41917419,20.18305206,3.699198246,8
Long-toed Salamander,1,902.3712769,124.5039825,3898,171.9075623,61.45862579,43.79756546,20.10697746,4.903867245,8
Long-toed Salamander,1,884.7833252,121.8070068,3958,171.9837952,61.02400589,43.30471039,19.99759865,4.333454132,1
Long-toed Salamander,1,432.8937683,183.2600708,5187,126.2308426,57.03598022,88.22960663,22.91225624,5.674123764,8
Long-toed Salamander,1,630.2539673,143.671875,3799,188.1865387,54.16358185,47.58850479,20.35082436,9.726739883,8
Long-toed Salamander,1,1023.589844,137.6950989,4546,159.0409546,58.75193787,48.78779221,20.84788132,3.918475151,1
Long-toed Salamander,1,392.8547058,159.5075684,2694,129.7963562,55.45904541,78.24267578,22.30818939,3.113964796,8
Long-toed Salamander,1,659.2871094,166.4805298,5034,132.3490295,55.64662933,74.84983063,22.27692795,3.617939949,1
Long-toed Salamander,1,567.1065063,156.9661102,4803,125.7073669,52.06829071,81.9090271,22.78108978,5.011285305,1
Long-toed Salamander,1,657.640625,191.289505,5892,136.7789459,60.05574799,77.52610779,22.09538269,4.548207283,1
Long-toed Salamander,1,764.2593994,162.7472687,5371,158.0320129,57.62467194,62.73323441,21.6123848,8.05370903,8
Long-toed Salamander,1,539.4799194,159.4634705,5026,125.1497421,54.13016891,84.70317078,22.28697205,11.43385887,1
Long-toed Salamander,1,485.1149597,182.1607513,4495,106.0877686,56.91920471,101.1998367,22.76953697,7.291955948,8
Long-toed Salamander,1,482.0873413,153.2407532,5931,123.4036179,54.41945267,78.02030182,21.6788559,3.894248247,1
Long-toed Salamander,1,368.2541809,190.4095001,4240,96.70360565,55,116.7208939,22.83081055,4.472546577,15
Long-toed Salamander,1,537.727356,146.8480988,4918,128.2940674,55.4336586,71.98046112,21.68843269,3.621277094,8
Long-toed Salamander,1,657.5727539,161.1670074,4815,141.5197296,59.69179916,64.01730347,21.81856537,3.586550951,1
Long-toed Salamander,1,632.4107666,161.6048279,5219,139,58.84786606,66.03076172,21.90812492,5.565587521,1
Long-toed Salamander,1,427.7565002,166.3594055,4746,110.5671997,52.00066757,98.46421814,23.32827377,6.886842251,1
Long-toed Salamander,1,531.9729614,149.8066254,4770,128.1208496,53.32712555,73.2243576,22.17760277,2.96283102,1
Long-toed Salamander,1,491.44104,149.9323425,4891,125.2050934,51.84273911,77.8650589,22.36374474,7.996479034,1
Long-toed Salamander,1,439.2506409,147.332901,4774,119.5289383,50.33276749,84.06454468,22.85359573,3.220947981,1
Long-toed Salamander,1,435.6829529,146.2362823,3262,119.2354889,49.23610687,84.93608093,22.9396801,3.555543184,1
Long-toed Salamander,1,474.0733643,150.1488647,4414,123.9322205,51.32933044,79.38785553,22.50121307,6.5017066,10
Long-toed Salamander,1,456.1175232,147.2095184,5023,121.1356583,50.2093811,82.28681183,22.7157135,2.988131523,8
Long-toed Salamander,1,428.7189941,145.2050323,3664,118.2038651,49,85.900383,22.99728394,5.406158447,10
Long-toed Salamander,1,430.225708,145.4321136,3602,118.4301834,49.1963768,85.4768219,22.96071243,5.018050194,1
Long-toed Salamander,1,444.1072693,147.1385956,5887,120.1378098,50.13843155,83.38458252,22.82285309,3.33983922,14
Long-toed Salamander,1,587.1325073,161.9838562,5704,110.7945328,57.11811066,81.92203522,21.59854889,4.531301498,8
Long-toed Salamander,1,555.3240967,154.8310547,3655,135.4229584,58.34217834,67.39588928,21.62886238,3.641276121,1
Long-toed Salamander,1,496.3808899,171.7409515,5560,107.4003143,55.50313187,93.41512299,21.94103813,3.383461237,1
Long-toed Salamander,1,572.8031616,163.6369934,5702,107.2513733,58.15989304,81.48143005,21.49078369,6.590651989,8
Long-toed Salamander,1,648.730957,161.4514465,5352,116.7737045,61.16167831,72.11864471,21.00223541,3.584646463,8
Long-toed Salamander,1,666.4950562,161.7578583,5501,118.7537842,61.94166946,70.22718811,20.7981472,2.763960123,1
Long-toed Salamander,1,600.2018433,162,5180,135.69664,57.89847183,68.51570892,21.952034,5.399677277,1
Long-toed Salamander,1,1128.799072,174.0351105,5269,179.7741394,69.27886963,45.18420029,20.11569023,5.810237885,1
Long-toed Salamander,1,664.3065796,162.4883728,5487,117.8245468,61.10776138,70.4425354,20.88267136,2.635886908,8
Long-toed Salamander,1,623.1523438,159.6413269,5280,133.0116882,53.79390717,74.1964798,22.36111259,4.872292995,1
Long-toed Salamander,1,538.6588745,185.2395477,5524,122.9199677,58,87.95732117,22.10000038,9.683203697,1
Long-toed Salamander,1,537.1705933,183.9358826,5808,121.8757248,57.87572479,88.66547394,22.20000076,9.823777199,1
Long-toed Salamander,1,1109.85791,150.9191589,5206,169.0763092,70.46755981,41.67992783,19.93383789,3.31787324,1
Long-toed Salamander,1,1402.09021,144.4119263,4041,220.5425415,67.56292725,31.97121429,19.93237305,3.296069145,1
Long-toed Salamander,1,1595.550781,148.3248138,4505,178.0980682,60.57429886,40.69175339,20.85310745,4.797009468,1
Long-toed Salamander,1,355.494751,191.115448,6129,93.4391861,55.04297638,122.0059586,22.59570313,4.324981689,15
Long-toed Salamander,1,1471.788086,126.9673157,2906,234.4769592,63.45107269,29.63864326,20.33491516,2.597345591,1
Long-toed Salamander,1,434.6785889,178.829422,3067,142.8972015,55.23383331,80.03591156,23.25398254,6.895798206,1
Long-toed Salamander,1,527.3512573,176.225174,5319,108.9503708,58.09150696,93.00777435,21.41162872,3.285985947,1
Long-toed Salamander,1,350.0319824,200,NA,99.68190002,57,117.1035385,23.44263649,13.78046417,17
Long-toed Salamander,1,553.3371582,182.1293793,3509,120.5086288,58.00074768,84.46452332,22.52595901,2.790724039,10
Long-toed Salamander,1,333.9616394,194.9831848,4585,90.39662933,55,128.0365906,23.20000076,13.74061012,14
Long-toed Salamander,1,541.9122314,154.8970032,4639,123.769783,51,87.5259552,23,12.27244473,18
Long-toed Salamander,1,627.0497437,126.3585358,5218,140.0343018,58.24489594,55.43452835,21.23163986,3.50987196,1
Long-toed Salamander,1,332.966217,193.6520081,5910,87.39355469,55,132.0130615,22.58174515,3.334071159,17
Long-toed Salamander,1,456.2383118,187.9822998,2864,107.5356216,56.88758087,100.3773727,22.81286812,4.232018471,8
Long-toed Salamander,1,457.1214905,183.0014954,5070,112.3404083,60.33517838,94.2924881,22.13295555,2.306269169,1
Long-toed Salamander,1,1056.305054,124.6671829,5065,166.6087494,61.49428558,42.01159286,20.70873451,3.969029188,1
Long-toed Salamander,1,589.8067017,174.6814423,5537,123.6364136,56.20848083,84.67739105,22.26088142,5.705563545,1
Long-toed Salamander,1,756.4185181,128.1930389,5101,195.3883209,58.9982605,35.82814407,20.50016975,3.472311974,1
Long-toed Salamander,1,686.0932617,166.0228729,4897,128.2480469,58.04673386,73.55955505,21.06641006,3.074747562,1
Long-toed Salamander,1,780.5747681,124.3595123,4482,194.650528,59.12971115,34.41717529,20.45093536,5.273859024,1
Long-toed Salamander,1,349.4414368,193.444809,3366,93.31108856,55,121.8958588,23.1238842,9.921819687,8
Long-toed Salamander,1,603.5948486,175.5588531,5555,125.0325851,57.00120926,83.32710266,22.17050934,4.684959412,1
Long-toed Salamander,1,576.2537842,183.8366241,5175,126.3591232,58.03662491,81.48876953,22.54716873,3.002880335,8
Long-toed Salamander,1,563.805603,184.131897,4010,125.4250107,57.87489319,82.23858643,22.60100365,4.202741146,1
Long-toed Salamander,1,448.9889221,185.8360138,4017,116.3508377,56.56255722,91.87866211,22.91634369,7.299474716,1
Long-toed Salamander,1,585.12854,138.5111694,3495,154.741806,57.27624893,54.21995544,20.89904785,5.141672611,17
Long-toed Salamander,1,511.0308838,186.9060059,2979,118.3596115,57.44944763,89.04052734,22.74564552,3.936775446,10
Long-toed Salamander,1,554.1760254,175.2652893,5454,106.9123077,59.10005569,91.00810242,21.4035759,2.960947514,1
Long-toed Salamander,1,396.1077576,193.571991,NA,106.8590927,56.64455414,105.363472,23.20000076,6.896407604,17
Long-toed Salamander,1,521.2105103,184.677063,4070,122.0131226,57.37336731,85.75049591,22.73362732,5.936478615,1
Long-toed Salamander,1,812.4539795,151.1684265,4806,159.950119,62.63739777,50.91632843,21.52318001,3.445143223,1
Long-toed Salamander,1,759.993042,194.5116119,5251,165.842392,64.8508606,59.21421051,21.33562279,3.221888304,5
Long-toed Salamander,1,442.8617249,180.1147614,5374,128.7663269,57,86.67032623,22.66223335,10.87561417,8
Long-toed Salamander,1,357.6019287,196.5779114,5030,92.00337982,56,122.4128342,22.36628342,4.355967045,1
Long-toed Salamander,1,646.5328979,178.0388336,4861,125.2817917,59.98196793,78.38644409,22.22557259,6.200189114,14
Long-toed Salamander,1,1491.664795,167.4654846,4078,174.1321869,64.38542938,45.71435165,21.2590065,3.459347963,1
Long-toed Salamander,1,907.715332,162.1426697,5200,133.8089142,59.72685242,66.02777863,20.74158859,5.197103977,1
Long-toed Salamander,1,782.6066284,136.1987762,3576,143.6516266,59.27549744,54.7558403,21.08980179,3.163004637,8
Long-toed Salamander,1,984.6704102,161.369278,5429,145.4648743,58.21835327,59.88027573,21.15827942,3.241883039,1
Long-toed Salamander,1,556.6663818,167.6475067,5661,141.5461273,56.83427811,72.58223724,21.99896622,4.151288033,10
Long-toed Salamander,1,532.3753662,150.03685,5117,127.5719452,52.70059967,75.27383423,22.31313705,2.52545619,1
Long-toed Salamander,1,428.7716675,137.4786377,4926,130.9694214,53.99715424,68.80374146,22.32148552,8.524395943,10
Long-toed Salamander,1,568.2451782,140.0023651,5908,143.0352783,56.9432373,58.79431152,21.72838783,6.130753994,1
Long-toed Salamander,1,417.1571655,208.5547333,4319,119.8295822,61.22032166,98.83708191,22.34452248,14.68610477,18
Long-toed Salamander,1,474.065155,197.6827087,5316,96.8625412,56.58665085,118.8733749,22.92814827,11.00962639,10
Long-toed Salamander,1,513.9210205,169.9116669,3204,128.4048309,54.356987,80.84822083,22.7653656,4.399695396,8
Long-toed Salamander,1,390.8143616,193.4256744,NA,107.2881851,56.24216843,105.0794678,23.15987396,4.851282597,17
Long-toed Salamander,1,435.230957,206.8513641,6116,123.0913315,59.84338379,92.17285156,22.39999962,7.584758282,15
Long-toed Salamander,1,368.7712402,178.1332855,3651,123.3387833,56.27047348,90.14241791,23.09344482,3.599153757,1
Long-toed Salamander,1,475.7432556,200.564209,5558,135.6580048,61,86.18065643,22.1368103,13.85114098,15
Long-toed Salamander,1,493.0816345,150.2202606,5007,125.3094635,51.45531845,77.88089752,22.37797356,6.12904644,10
Long-toed Salamander,1,567.4244385,139.3221283,5704,136.9072876,56,62.55886459,21.66863251,4.368319511,8
Long-toed Salamander,1,1008.529175,166.854187,4941,149.6009674,59.64224243,59.89431381,21.74849129,3.577963352,10
Long-toed Salamander,1,723.1170654,132.2585602,4647,158.9893188,57.50863266,49.33026123,21.14022064,5.981389046,1
Long-toed Salamander,1,564.6376343,181.6359406,5007,122.071312,57.32769012,85.69633484,22.56541634,3.959489107,1
Long-toed Salamander,1,593.3056641,184.8484802,5554,130.3573303,58,80.76834106,21.86152458,5.45620966,1
Long-toed Salamander,1,493.2106018,161.0349426,4635,144.4744263,56.16903687,68.01896667,21.65476036,4.501152992,1
Long-toed Salamander,1,582.5497437,146.9851685,3684,156.3013916,57.86820602,58.2747612,21.14161301,2.830875635,8
Long-toed Salamander,1,664.6686401,143.2455139,4660,163.4117737,59.90044403,51.29302979,20.90995789,4.565939426,1
Long-toed Salamander,1,604.4758301,179.8887177,5619,100.145752,56.22649765,100.6219177,22.08135223,14.86219597,1
Long-toed Salamander,1,633.3669434,177.2806244,5733,102.5269394,56.53179169,96.38510895,21.89741325,8.075369835,1
Long-toed Salamander,1,705.3642578,146.2718048,4823,144.511673,58.78181076,57.24500275,21.72549248,2.821628094,8
Long-toed Salamander,1,697.4335938,153.9605408,5319,119.0408859,55.0422554,78.68526459,21.69984055,7.295062065,1
Long-toed Salamander,1,338.9844666,195.0028076,NA,92.89419556,55.89984512,124.40979,23.20000076,9.236138344,14
Long-toed Salamander,1,726.3533325,200.9320831,5579,100.9400482,57,101.58638,21.35429192,8.522094727,1
Long-toed Salamander,1,565.0102539,155.5465393,4399,135.9965057,58.74528503,66.57580566,21.58012962,2.926570415,1
Long-toed Salamander,1,326.0583191,186.8075867,2356,116.5695419,56,101.6362534,24.2430439,5.803442478,10
Long-toed Salamander,1,366.9278564,211.8892822,5806,104.0436325,61,107.7992783,22.39999962,11.4043684,17
Long-toed Salamander,1,725.4487305,201.4022827,5370,102.0007553,57,103.1744308,21.49927139,6.662312508,1
Long-toed Salamander,1,655.0945435,159.1321716,4772,141.063858,59.03789902,63.9533844,21.89619827,5.294991493,1
Long-toed Salamander,1,599.9685669,148.1137238,4570,158.4749908,58.47350693,57.02975464,21.16702843,3.473326921,14
Long-toed Salamander,1,702.9398804,161.041626,4753,163.8359222,61,59.24878693,21.83377838,2.926298141,1
Long-toed Salamander,1,713.9125977,162.321701,5075,164.2166748,61.93997192,58.49072266,21.89999962,3.715527058,1
Long-toed Salamander,1,599.8588867,130.6030273,5441,144.0093842,57.89777374,53.62666321,21.09352684,4.648479462,1
Long-toed Salamander,1,510.4847717,156.7048492,5440,140.1782379,58.25792313,67.21746826,21.84079933,2.987138033,8
Long-toed Salamander,1,541.6981201,133.9689026,5725,126.4056854,58.26387405,64.07835388,21.65350533,2.926422834,1
Long-toed Salamander,1,733.9950562,130.0592651,3620,170.8518372,58.80389023,42.24447632,19.75492287,4.120410442,8
Long-toed Salamander,1,412.6254883,184.3871155,5518,59.49854279,56.58270264,139.2379303,19.89999962,5.743560314,1
Long-toed Salamander,1,1134.359497,316,8281,57.51599503,64,129.4663239,14.87383652,6.060022831,14
Long-toed Salamander,1,1157.457031,314,8011,60.8867569,64,121.860817,15,4.764447212,14
Long-toed Salamander,1,1283.309814,314.2585144,9622,49.63483429,63.63293457,135.7748413,14.82722282,10.17254066,14
Long-toed Salamander,1,1135.94812,314,NA,59.98031235,64,125.3548279,15.03002071,6.385736465,17
Long-toed Salamander,1,1141.452759,314,NA,60,64,124.406868,15.0012846,6.533094406,17
Long-toed Salamander,1,1140.189087,314,NA,60,64,124.3860245,15.00102711,7.402689934,17
Long-toed Salamander,1,498.7185364,182.1970673,4790,38.5568161,51.27897263,211.8011475,19.24419785,7.451481819,1
Long-toed Salamander,1,545.4844971,165.1241302,5671,51,51.56210327,163.6479797,18.1437912,6.852956772,1
Long-toed Salamander,1,501.460083,287.7319641,2962,34.2673912,56,266.2322083,18.79999924,12.9967947,17
Long-toed Salamander,1,491.9422302,161.9511108,NA,52,49.79368591,180.3395233,18.70000076,9.918227196,10
Long-toed Salamander,1,531.2958984,224.6935883,2858,51.04135895,55,184.3405457,19.18468094,5.334309101,1
Long-toed Salamander,1,522.8022461,221.2602386,4580,51.94694901,56,179.2029724,19.03416061,3.645617247,10
Long-toed Salamander,1,290.5994873,226.0621796,1127,46.45806122,63.06227875,233.816391,24.42031097,3.416719198,8
Long-toed Salamander,1,305.598999,224.4952545,1308,48,64.4302597,229.4003143,24.21025848,3.417563915,8
Long-toed Salamander,1,275.6360168,202.885788,1054,41,53.4234848,268.0605164,24.87028503,5.272948265,8
Long-toed Salamander,1,303.707489,188.4104462,1493,42.93974686,54.76291656,218.2453918,23.48656082,6.672177792,10
Long-toed Salamander,1,294.5673828,211.1710663,1586,41,64.22463989,214.6943359,23.50318146,3.873902559,1
Long-toed Salamander,1,414.0993042,179.9064941,2292,51.56940079,56.5501442,171.1319885,22.67438507,3.543381214,8
Long-toed Salamander,1,274.0482178,195.8365784,1170,41,52,264.3416138,24.79756546,9.069022179,10
Long-toed Salamander,1,566.8438721,170.2634277,2334,53.28769302,54.7514534,152.7093658,22.07720757,2.694728613,8
Long-toed Salamander,1,506.739624,169.1595612,2230,52.45183563,52.58151245,160.0860291,22.33047104,2.932082653,8
Long-toed Salamander,1,297.789856,224.445816,1536,48.81531143,64,221.3871613,24.22599411,3.841631413,8
Long-toed Salamander,1,310.942688,207.7459717,1512,46.49492264,60.49493408,210.8579102,23.87459564,5.568916321,10
Long-toed Salamander,1,349.0916443,230.1682281,1596,43.92746353,58.26174927,243.10112,25.23343277,4.062938213,8
Long-toed Salamander,1,287.632019,205.2540131,1230,44.1677475,58.2517662,232.1277466,23.89167976,4.041077614,8
Long-toed Salamander,1,910.2719116,198.3527374,4986,70.78076172,59.5186882,106.9011002,18.43857956,2.237816572,1
Long-toed Salamander,1,309.0034485,195.2834778,2046,46.7570076,52.51444626,213.769577,20.8169899,7.464313984,8
Long-toed Salamander,1,2139.977295,179.026535,5395,129.5438385,62.55975342,45.9173317,16.64976692,3.061308861,18
Long-toed Salamander,1,1314.873413,158.2742615,5604,73.4668808,59.68586349,79.49111938,16.91860771,3.51240778,1
Long-toed Salamander,1,1362.519775,162.2708435,6017,78.3604126,59.59400177,77.29924774,16.92377663,2.830143452,1
Long-toed Salamander,1,1654.981323,154.2625427,5816,109.7359543,61.42622757,50.96074677,16.89999962,2.799158335,1
Long-toed Salamander,1,1057.38562,166.1662445,6427,64.3829422,56.11021805,103.6424408,17.24096107,5.577139854,1
Long-toed Salamander,1,645.0359497,160.1553345,6518,50.34574127,52,151.1746368,17.89707565,7.092373848,8
Long-toed Salamander,1,1804.286011,188.5603333,6248,113.5897141,61.32505035,57.19413376,17.14536476,6.440634727,1
Long-toed Salamander,1,1757.296631,152.1186371,NA,105.0543365,60,52.45390701,16.79196358,4.900673866,1
Long-toed Salamander,1,1243.932007,166.8824005,6205,68.5389328,60.98012161,86.07959747,17.05443192,3.202116489,1
Long-toed Salamander,1,1272.361084,164.6149902,5637,70.64148712,60,84.45124817,16.96787643,4.081709862,1
Long-toed Salamander,1,853.8766479,161.6010742,6931,57.48427963,53.19612122,124.9192429,17.75950432,5.766370296,1
Long-toed Salamander,1,817.5372925,173.6900787,7282,51,56.2215004,140.4081421,17.20000076,5.317734718,10
Long-toed Salamander,1,737.1629028,220.1147156,6923,56.56459808,62.0522728,144.4993896,18.2659111,3.267092466,1
Long-toed Salamander,1,531.4498291,186.4386597,6007,52.73117065,59,165.4012451,18.89999962,4.32845211,1
Long-toed Salamander,1,1631.187866,179.1051331,5230,109.5503387,60.13079071,57.83084869,17.28040123,7.612565517,1
Long-toed Salamander,1,733.3272705,174.1297607,NA,54.07891464,55.82213974,129.7961884,17.48605156,7.91160202,18
Long-toed Salamander,1,746.5141602,174.6965332,7134,55.55670547,55.93642426,128.0410461,17.50636482,7.567380905,1
Long-toed Salamander,1,1166.37561,174.7512512,NA,78.28590393,57.16033554,83.25292206,17.57493782,8.251591682,18
Long-toed Salamander,1,1045.457642,176.2406769,6847,70.80446625,59.91548157,91.86956787,17.10845184,6.388149738,1
Long-toed Salamander,1,510.8837585,168.880249,NA,52.04133987,52.04129791,169.4517059,18.27893829,5.364224911,1
Long-toed Salamander,1,1060.133545,167.7097321,6175,61.37934494,62,107.3647919,17.67744255,3.756704569,1
Long-toed Salamander,1,1016.61084,174.6990356,6831,68.49521637,59.69904327,94.6397934,16.99762726,5.935090542,1
Long-toed Salamander,1,1412.741089,182.5776215,4416,66.42946625,62.50353241,89.58361816,18,4.388088226,1
Long-toed Salamander,1,1415.163208,182.1327209,4976,66.21147156,61.5149765,90.09275055,17.95149612,4.117115974,1
Long-toed Salamander,1,1451.082153,181.0519867,4726,68.73394012,62.78545761,85.91069794,18.02154922,3.670982122,1
Long-toed Salamander,1,459.9277039,151.9742737,NA,42.8843689,48.26004791,184.0275574,19.20000076,7.833936214,18
Long-toed Salamander,1,1418.898193,188.7835999,4750,65.96742249,63.37236023,91.76631165,18.18671036,4.336827755,1
Long-toed Salamander,1,1564.731323,183.5995636,4645,70.07572174,63.69044495,82.51490021,18.21529388,4.208657265,1
Long-toed Salamander,1,1607.715088,184.4781952,4571,72.24992371,64.57059479,79.96939087,18.29999924,3.273170233,1
Long-toed Salamander,1,1519.306396,179.6661682,3401,71.72839355,63.39397812,81.37732697,18.06362534,3.659960508,1
Long-toed Salamander,1,1547.116333,178.0576935,4126,73.30024719,62.91122055,80.25385284,17.96162033,3.574068785,1
Long-toed Salamander,1,1443.534424,182.1656342,4600,69.60995483,63.5917244,85.55947113,18.05917168,3.54263401,1
Long-toed Salamander,1,1425.586792,181.7851715,4739,67.47394562,62.53675842,88.028862,18,4.106128693,18
Long-toed Salamander,1,995.3505859,187.9267578,4281,73.57408142,58.17017365,95.88793182,18.0889473,3.143269062,1
Long-toed Salamander,1,1104.591064,184.1611481,4747,61.53253174,56.76471329,106.2871857,17.80503845,4.297795296,18
Long-toed Salamander,1,1512.813232,179.3098297,4464,71.41584778,62.61442566,82.61515808,17.98243713,3.610260725,1
Long-toed Salamander,1,1050.661865,179.5396118,5208,70.26753235,57.051548,94.60129547,17.81927299,4.142145634,1
Long-toed Salamander,1,1472.719116,181.4733124,4412,70.80577087,63.77642441,83.48693085,18.07764053,3.331721783,1
Long-toed Salamander,1,1462.344238,180.5294952,4690,69.36052704,61.8893013,86.00743866,18,3.767195463,1
Long-toed Salamander,1,965.3493652,185.3744812,3946,71.56343079,56.78099823,98.4910965,17.94636154,6.402937412,14
Long-toed Salamander,1,1405.92749,191.100235,5497,64.09503174,62.89878082,95.13757324,18.18987846,4.220979691,1
Long-toed Salamander,1,1484.717041,180.2556305,4475,70.30732727,63.2062645,83.64133453,18.06031227,3.631552458,1
Long-toed Salamander,1,664.9445801,179.9266357,5045,54.9264183,55.21653366,140.3892059,18.60000038,4.274700165,1
Long-toed Salamander,1,660.2402344,153.5417938,6134,42.69351959,50,182.9673615,18.51665497,7.127501965,1
Long-toed Salamander,1,1113.963379,183.490387,6256,54.60956573,56.30916595,120.0814362,17.71812057,3.257178307,8
Long-toed Salamander,1,1403.258057,187.556778,4889,68.54717255,63.20269012,89.12392426,18.10000038,3.585143328,1
Long-toed Salamander,1,1046.821167,202.5907593,4364,73.32506561,62.15790176,101.3558121,18.54528046,3.610040665,8
Long-toed Salamander,1,586.7844238,157.995575,5349,41,48.01158524,191.2880096,19.19884109,9.002809525,1
Long-toed Salamander,1,1036.521973,196.46875,4465,72.03720093,60.49502563,100.3664932,18.3740654,2.74667573,1
Long-toed Salamander,1,393.9481812,144.9244995,2399,45.05407333,48,187.8582764,21.66670609,4.782072544,8
Long-toed Salamander,1,407.691925,142.9929962,4326,45.9586792,48,184.644165,21.59929848,5.050111771,8
Long-toed Salamander,1,479.8033752,173.2944794,5730,56.02325439,54.42994308,142.6484985,20.70000076,4.182155609,1
Long-toed Salamander,1,436.8148193,149.6446075,5013,56.72520447,51,135.8351135,20.08223152,5.947580814,1
Long-toed Salamander,1,546.244751,158.7497406,5323,49.3451767,56.20643616,142.4503174,20.39999962,3.971285105,1
Long-toed Salamander,1,534.3157349,155.0001678,4675,59.63486481,55.6713028,124.3473969,20.50242615,4.605646133,1
Long-toed Salamander,1,432.4970093,153.8124084,4573,60.15442657,51.55812073,131.5687103,20.10379219,5.687161922,1
Long-toed Salamander,1,488.565918,146.0945435,4708,47.04244232,52,146.2055817,19.90097618,5.099631786,1
Long-toed Salamander,1,490.3826599,174.4342194,5999,58.0336647,55.31048965,139.421051,20.60336685,4.095963955,1
Long-toed Salamander,1,468.2947388,168.5125885,5750,56,53.47384262,142.9530334,20.6050415,7.056835651,8
Long-toed Salamander,1,434.8973999,154.6044922,2113,46,52,157.4596863,20.59597015,4.470849514,8
Long-toed Salamander,1,513.8417969,155.336731,5445,48.15408325,54.17503357,147.552475,20.37313271,4.986325264,1
Long-toed Salamander,1,528.7808838,159.9932251,4449,52.45484161,55.51122284,161.3758087,21.66979599,4.820938587,1
Long-toed Salamander,1,690.3638916,165.505722,4908,54.0930481,57.13892365,136.6088715,20.99832344,2.991496563,1
Long-toed Salamander,1,638.6253052,170.0860291,4834,51.81343079,56.4515686,147.8768768,21.42194366,3.55005002,1
Long-toed Salamander,1,634.3414917,172.1852264,4553,51.48582458,57.18491364,150.6924286,21.62355042,3.475282431,1
Long-toed Salamander,1,433.2332764,154.1514435,5042,50.08472061,52.08448029,161.0938568,20.89999962,4.187382698,1
Long-toed Salamander,1,649.1906128,151.8277283,5355,47,57.27438736,129.8693237,19.83799934,4.756285191,1
Long-toed Salamander,1,509.4897156,154.3815918,4980,47.83860016,53.83868027,148.1645813,20.30857086,4.3070755,1
Long-toed Salamander,1,1966.642334,233.5231171,7961,128.4511719,69.02555084,50.82630539,16.11771584,2.763946295,1
Long-toed Salamander,1,2369.348877,225.7962494,6698,127.1476288,69.50422668,53.56288147,17.36922646,5.640777588,1
Long-toed Salamander,1,2458.198486,234.9787445,6798,131.2415314,72.41157532,52.1055603,17.23159218,6.108111858,1
Long-toed Salamander,1,517.9030762,236.0372772,7221,36.1880722,63.96263885,234.2562561,18.90746689,4.384255886,1
Long-toed Salamander,1,2344.263184,231.7485046,7121,123.6641388,70.68945313,55.33081436,17.33107185,5.294210911,1
Long-toed Salamander,1,2127.585205,238.0327759,7054,110.6015778,70.14961243,63.40300751,17.38866806,6.198858261,1
Long-toed Salamander,1,588.8254395,232.5860596,3683,43.94427109,62.82352448,196.8755951,19.35904121,3.391473055,1
Long-toed Salamander,1,1618.368164,225.5735779,7383,83.49150085,68.9473114,78.17849731,17.3639183,5.50823164,1
Long-toed Salamander,1,1114.022949,234.4268494,6874,53.44612122,69.60453033,128.3451843,18.3519268,3.241373062,1
Long-toed Salamander,1,1702.776855,215.166275,7457,107.0786743,68.97592163,58.9622612,16.28026581,3.730604649,1
Long-toed Salamander,1,2017.164551,200.113739,5963,140.7483978,71.35276031,45.01700592,16.75218391,2.970541716,1
Long-toed Salamander,1,962.9457397,225.8824463,6960,53.15312195,68,132.2056732,18.01160812,4.195348263,1
Long-toed Salamander,1,859.374939,220.2375336,6994,58.59973145,65.00802612,132.9992828,18.75370407,4.427663326,1
Long-toed Salamander,1,1885.558105,200.2195282,6135,131.5772247,71.34875488,48.7822113,16.83025551,3.642419338,1
Long-toed Salamander,1,1667.238037,212.8202209,7204,100.6352539,68.26550293,62.08246613,16.37244225,3.514109373,1
Long-toed Salamander,1,1699.76123,214.0395203,6896,104.5916901,69,59.94947815,16.27256584,3.948782921,1
